time,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q7_dot
30.1,-0.27438,0.257555,0.108118,-0.0967039,0.271635,-0.0525739,0.0821507
30.2,-0.275269,0.256077,0.107532,-0.0968892,0.268382,-0.0527284,0.0824478
30.3,-0.276127,0.254666,0.106837,-0.097077,0.265138,-0.0528742,0.0827541
30.4,-0.276997,0.25325,0.105987,-0.0972773,0.261724,-0.0530184,0.0830867
30.5,-0.277789,0.251979,0.105074,-0.0974687,0.258503,-0.0531455,0.0834099
30.6,-0.278548,0.250776,0.104058,-0.097661,0.255295,-0.053263,0.0837404
30.7,-0.279272,0.249643,0.102943,-0.0978536,0.252102,-0.0533706,0.0840774
30.8,-0.279999,0.248523,0.101661,-0.0980564,0.248752,-0.0534732,0.0844392
30.9,-0.280652,0.247533,0.100351,-0.0982477,0.245597,-0.0535595,0.0847871
31,-0.281302,0.246563,0.0988707,-0.0984476,0.24229,-0.0536389,0.0851588
31.1,-0.281881,0.245714,0.0973792,-0.0986347,0.23918,-0.0537028,0.0855145
31.2,-0.282423,0.244933,0.0958049,-0.0988188,0.236096,-0.0537554,0.0858727
31.3,-0.282928,0.244219,0.0941515,-0.0989991,0.233037,-0.0537964,0.0862328
31.4,-0.28342,0.243538,0.0923259,-0.0991844,0.22984,-0.0538267,0.0866137
31.5,-0.283849,0.242957,0.0905217,-0.0993551,0.226841,-0.0538433,0.0869752
31.6,-0.284241,0.242439,0.08865,-0.0995201,0.223873,-0.0538478,0.0873361
31.7,-0.284613,0.24196,0.0866066,-0.0996872,0.220776,-0.0538391,0.0877156
31.8,-0.284944,0.241546,0.0844959,-0.099847,0.217716,-0.0538167,0.0880931
31.9,-0.285221,0.241212,0.0824387,-0.0999909,0.214854,-0.0537829,0.0884482
32,-0.285474,0.240919,0.0802115,-0.100134,0.211872,-0.0537338,0.0888194
32.1,-0.285677,0.240695,0.078052,-0.100262,0.209085,-0.0536745,0.0891672
32.2,-0.285852,0.240513,0.075725,-0.100387,0.206186,-0.0535987,0.0895296
32.3,-0.285983,0.24039,0.0734788,-0.100496,0.203479,-0.0535143,0.0898679
32.4,-0.286081,0.240311,0.0711957,-0.100596,0.200813,-0.0534179,0.0902008
32.5,-0.286145,0.240276,0.0688794,-0.100686,0.198187,-0.0533097,0.0905279
32.6,-0.286178,0.240282,0.0664022,-0.100771,0.19546,-0.0531827,0.0908663
32.7,-0.286178,0.240326,0.0640278,-0.100841,0.192919,-0.0530506,0.0911802
32.8,-0.286148,0.240405,0.06163,-0.100902,0.19042,-0.0529074,0.0914871
32.9,-0.286084,0.240525,0.0590778,-0.100954,0.187829,-0.0527442,0.091803
33,-0.285996,0.240668,0.0566412,-0.100994,0.185417,-0.0525789,0.0920948
33.1,-0.285882,0.240838,0.0541899,-0.101024,0.183048,-0.0524034,0.0923788
33.2,-0.285733,0.241046,0.0515902,-0.101044,0.180593,-0.0522071,0.0926699
33.3,-0.285568,0.241265,0.049117,-0.101054,0.17831,-0.0520115,0.0929375
33.4,-0.285382,0.241503,0.0466367,-0.101054,0.17607,-0.0518067,0.0931969
33.5,-0.285174,0.241759,0.0441516,-0.101044,0.173871,-0.0515932,0.093448
33.6,-0.284931,0.242048,0.0415263,-0.101023,0.171596,-0.0513585,0.0937039
33.7,-0.284684,0.242333,0.039038,-0.100994,0.169483,-0.0511281,0.0939378
33.8,-0.284421,0.242629,0.036551,-0.100957,0.16741,-0.0508902,0.0941632
33.9,-0.284141,0.242934,0.0340672,-0.100911,0.165378,-0.0506452,0.0943802
34,-0.283828,0.243267,0.031451,-0.100853,0.163276,-0.050379,0.0946
34.1,-0.283521,0.243585,0.0289785,-0.10079,0.161326,-0.0501206,0.0947997
34.2,-0.283183,0.243925,0.0263773,-0.100716,0.159308,-0.0498414,0.0950014
34.3,-0.282853,0.244248,0.0239223,-0.100638,0.157437,-0.0495714,0.0951841
34.4,-0.282514,0.244572,0.0214778,-0.100553,0.155602,-0.0492964,0.0953586
34.5,-0.282148,0.244912,0.01891,-0.100456,0.153706,-0.0490011,0.095534
34.6,-0.281794,0.245231,0.0164903,-0.100358,0.151947,-0.0487172,0.095692
34.7,-0.281436,0.245546,0.0140843,-0.100254,0.150223,-0.0484294,0.0958421
34.8,-0.281053,0.245873,0.0115603,-0.100139,0.148441,-0.048122,0.0959922
34.9,-0.280687,0.246175,0.00918495,-0.100025,0.146788,-0.0478278,0.0961266
35,-0.280299,0.246487,0.00669507,-0.0998994,0.145079,-0.0475144,0.0962603
